Date,Open,High,Low,Close,Volume
1998-08-28,0.1660503874112612,0.16372612652395555,0.1621511517312285,0.15963374156652915,0.052931284430269634
1998-08-31,0.1589890051374397,0.15530856720016026,0.13296625641810386,0.12782628771104954,0.05981845350937841
1998-09-01,0.12705957916127847,0.14026450605912152,0.12504749037616555,0.14466338010946506,0.08650177308918973
1998-09-02,0.1439612367988759,0.14599557670758126,0.1472108380161846,0.14294232150808878,0.05777549791466868
1998-09-03,0.14222900384799525,0.13556205816058067,0.13847732571808605,0.13919974537203816,0.0565176082253496
1998-09-04,0.13847665064802933,0.13599372695105091,0.13261379497080703,0.13538886241919745,0.04757856234806075
1998-09-08,0.1346511540930581,0.15071178700448049,0.14056915934016348,0.1579582301008386,0.050656377545330866
1998-09-09,0.1573070685838554,0.15266804564254202,0.15460775656536377,0.15009969758381053,0.04079844771059615
1998-09-10,0.14941840093306585,0.14278562552800986,0.138166072405544,0.13825726473740885,0.056499765818408904
1998-09-11,0.13753055588061752,0.1440989915606162,0.13865584761347757,0.1514018574886568,0.05103998929455583
1998-09-14,0.15072555423366718,0.15756335861331475,0.15666754536646613,0.1608084030017486,0.041699489261101313
1998-09-15,0.16016817104972247,0.15734294119109785,0.16232509174086476,0.164432651834382,0.042609452015076835
1998-09-16,0.16380631779817156,0.16109474208936905,0.16593662289300845,0.16798398072129528,0.04911300934496063
1998-09-17,0.1673712649746073,0.16082381723001918,0.1598670793935368,0.15586837752059457,0.039924169770502047
1998-09-18,0.15520920204083766,0.15004591084016652,0.15794918578109549,0.15642386162192562,0.04886321564779088
1998-09-21,0.1557668162584035,0.1518873922056038,0.1496917314129769,0.1581540071584761,0.032375047393893436
1998-09-22,0.15750359638825212,0.15550146028488163,0.16257228424850004,0.16076744122151632,0.039959854584383434
1998-09-23,0.1601270521932519,0.17028835850570775,0.16608307204584347,0.17736776700858542,0.05823047929165644
1998-09-24,0.17679103529000234,0.17029755165371854,0.16764394978908312,0.166727340633961,0.04986239043646988
1998-09-25,0.1661098060464729,0.16376744081307779,0.16556125201693492,0.16765161871415968,0.043697838838459305
1998-09-28,0.16703762845807435,0.16816216232929385,0.17185046924565914,0.16944548525674408,0.03956732163168812
1998-09-29,0.16883837394505374,0.16579721845962056,0.1707748132039101,0.16959577118095193,0.04577647924705042
1998-09-30,0.16898923617106076,0.16244947843607663,0.1597206018613894,0.15502152096583682,0.049344960635189686
1998-10-01,0.15435909804318915,0.1477498051378898,0.1439563506548239,0.14108014860401713,0.05823047929165644
1998-10-02,0.14036426466685664,0.14244120967266835,0.1395621455313457,0.14846059077167828,0.058515957802707574
1998-10-05,0.14777300863405352,0.1411324128904096,0.1363717473542043,0.14206814814555258,0.050897250039030256
1998-10-06,0.1413560528926377,0.1439658275327492,0.14099026393585337,0.14026060885703778,0.05341302941766844
1998-10-07,0.13954158222881574,0.13794541679798614,0.1329067491196401,0.13392733011027202,0.06512656957423556
1998-10-08,0.133184017242632,0.1264740818938345,0.1174217068623725,0.12880972967060822,0.07740214554943461
1998-10-09,0.128046792328112,0.1327837757714795,0.13102545429234766,0.14016954281444594,0.05630349934206123
1998-10-12,0.13945016697504886,0.14485671746367493,0.1453753332094024,0.14623418056011006,0.0396208488525102
1998-10-13,0.14553806080183046,0.14029665475350125,0.14682175031988823,0.14490923365598563,0.04338559671699711
1998-10-14,0.14420803312058944,0.14656040998513972,0.14693618303106057,0.14979465238445344,0.0485509735263287
1998-10-15,0.14911218597614068,0.16431848367978832,0.1525754302417501,0.16889914409284323,0.06161161540691838
1998-10-16,0.1682899377253625,0.16870866441736757,0.17425813806603394,0.17296502352963466,0.07094319423690255
1998-10-19,0.17237140859992184,0.16988424160600138,0.17734323938193222,0.1756831686077206,0.043858420500925574
1998-10-20,0.17509997695555146,0.17854060510725625,0.18026356445970496,0.17638435282250325,0.0634493833218101
1998-10-21,0.1758038500031484,0.1737417102071336,0.17910549214844626,0.1791116126092399,0.044438298726498196
1998-10-22,0.17854156801962418,0.17687363007129767,0.18065720657790604,0.1830089762492192,0.045312576666592316
1998-10-23,0.18245387688943532,0.17597811486504542,0.18338532040391506,0.1794530897803291,0.03485157347726209
1998-10-26,0.1788843546540521,0.17724097300129762,0.18372403665167683,0.18020429493704165,0.03237772375493454
1998-10-27,0.17963844045900668,0.17992740565165397,0.18138503890127652,0.1770262898374962,0.04616901219974574
1998-10-28,0.17644824865557446,0.17336517366990176,0.17982416070030607,0.17827837279815656,0.03840756518054285
1998-10-29,0.17770513298181012,0.17948197446282535,0.1827078316074978,0.18640101650778584,0.04036130874054911
1998-10-30,0.18585892461303372,0.1875964322204014,0.19185334103066948,0.1922015708343251,0.04799785891116712
1998-11-02,0.1916817223393607,0.19249168916619502,0.19768482741470433,0.19808860630330571,0.04521444342841849
1998-11-03,0.1975913328375764,0.19275807370612913,0.2012322414610473,0.19774257155023978,0.04079844771059615
1998-11-04,0.19724397114420095,0.19834221838758487,0.2031409433803964,0.2013076287300366,0.05478689475210205
1998-11-05,0.2008226992574383,0.20141897752679977,0.20266494129357943,0.2082190957122847,0.04667752079755559
1998-11-06,0.20776066965893775,0.20482641859470857,0.2125656617528659,0.21147907991924786,0.03890715257488235
1998-11-09,0.21103315493527025,0.20469322655435201,0.20889923310959518,0.20655722876374505,0.030868256127751636
1998-11-10,0.20609242994516747,0.2021032124338668,0.20872987498571433,0.2056739680107318,0.03785445056538127
1998-11-11,0.2052057821499958,0.20250732933357324,0.20625811698112034,0.2023547921509321,0.04181546490621585
1998-11-12,0.20187387823845154,0.19806204389602394,0.20541132636171594,0.2008613849969486,0.037051542253049935
1998-11-13,0.20037474431242147,0.19795643221814202,0.20596516283228722,0.20451748090116362,0.031696143809799945
1998-11-16,0.20404486025649488,0.2036415922330848,0.21006641334920156,0.20913881621050667,0.032883555991703284
1998-11-17,0.20868391701159167,0.20960687025538832,0.2118744836000765,0.210709588887675,0.04087873854182929
1998-11-18,0.21026071313456657,0.20630509734956165,0.2134307236143978,0.21305896730506702,0.036178156433302855
1998-11-19,0.21261910071909135,0.211163636809849,0.21862601355924544,0.2167605821161882,0.03782768695497023
1998-11-20,0.2163349101215341,0.2150440889698399,0.2223748021711321,0.22174162492452754,0.04230613109708499
1998-11-23,0.22133505374684864,0.22636844188200828,0.2273824069068084,0.23296935424328513,0.04702544773289917
1998-11-24,0.23260583806653995,0.22778747561747553,0.2357405767081457,0.23059268633628838,0.046320672658741666
1998-11-25,0.2302200563453382,0.22588629320767334,0.23462368415232943,0.23235926384457084,0.030028770881191876
1998-11-27,0.23199340815268948,0.22855433910278705,0.23803833840220961,0.23484519989328723,0.0008894439859937105
1998-11-30,0.23448887702641968,0.22843953381767318,0.22741900523422637,0.2217780291227831,0.039335370341459064
1998-12-01,0.2213715975443718,0.22071086222954,0.22132205510042885,0.22708231877430451,0.04837254945692174
1998-12-02,0.22669622756832425,0.2204307437629583,0.22473212746455368,0.2252474349045347,0.042859245712246585
1998-12-03,0.22485430746491514,0.22121599400351238,0.22100160963706378,0.21563599762515462,0.049255748600486204
1998-12-04,0.21520601318361693,0.22110118871839862,0.22124422071667443,0.2277470432438785,0.04128019269799496
1998-12-07,0.227363501058439,0.22671285773734978,0.23340610454260685,0.23273714521391553,0.03784552936191092
1998-12-08,0.23237273858464053,0.2288115295762682,0.2316072534486749,0.22985965550522702,0.042886009322657626
1998-12-09,0.22948421455916562,0.22499537526425822,0.23303078996742715,0.23082033778368116,0.03989740616009099
1998-12-10,0.23044858076829017,0.22432952711243376,0.22747393064693483,0.22241090697607835,0.04475054084796039
1998-12-11,0.22200690229591086,0.2170370931058973,0.22264026592089475,0.22306651628169882,0.039424582376162545
1998-12-14,0.22266502566813057,0.21638038207710458,0.21517928702453953,0.21156556060638643,0.04414389901197671
1998-12-15,0.21111996725011012,0.214713407041146,0.21715207767037698,0.2214137644971128,0.04736445346477239
1998-12-16,0.22100593607225522,0.21630235030247608,0.2233268621879289,0.22100853809121024,0.04268974284630997
1998-12-17,0.22059915574366812,0.2226120441801211,0.22664541081192718,0.22922222006995485,0.04392979012868836
1998-12-18,0.2288443347486791,0.22668073705545938,0.2341201916664422,0.23288743068282047,0.05286883600597721
1998-12-21,0.2325236003535987,0.23677900534186097,0.23858764883018863,0.23963043787051252,0.044411535116087156
1998-12-22,0.23929246496735795,0.23601668263518633,0.24073437994339303,0.23996279987764813,0.03867520128465329
1998-12-23,0.2396261014838909,0.24550880381412837,0.24570074816500215,0.251331755503613,0.04019180587461249
1998-12-24,0.2510386536716534,0.24543071601452077,0.2554412742719184,0.2502982092816948,0.0
1998-12-28,0.25000114410752344,0.2462573365691763,0.2537568558891588,0.2499430593646752,0.025387960835916764
1998-12-29,0.24964463229625306,0.25100566708874467,0.2535783339937672,0.25737363402347546,0.030288377902179007
1998-12-30,0.25710370099777474,0.2524155076762012,0.25834785369242513,0.25287523914647947,0.030977986930436918
1998-12-31,0.2525880561150002,0.24885654383767225,0.2554916177988716,0.2516458876381443,0.04212770702767803
1999-01-04,0.2513539904094451,0.25419728799727354,0.25280932191495425,0.25113139354582503,0.056205366103887405
1999-01-05,0.2508375233853784,0.25295735693567983,0.2569288995171591,0.25872586996190183,0.047105738564132305
1999-01-06,0.2584611223586439,0.26507620972061335,0.2645638742663134,0.27127398905810984,0.06600976871780002
1999-01-07,0.2710573597576776,0.2650027187246217,0.27046861360607805,0.27008565487696,0.054956397618038666
1999-01-08,0.26986446866855224,0.26771213447461567,0.27236356986816107,0.2725260720187701,0.06162945781385909
1999-01-11,0.2723142440839132,0.2667844990456942,0.26848202145981165,0.26742214432503675,0.050941856056382004
1999-01-12,0.26719074434623574,0.261379457038112,0.26159320566158745,0.2563264150556268,0.04935388183866003
1999-01-13,0.2560524662568024,0.25371048649434363,0.24656586632742777,0.25399982363751306,0.06106742199522715
1999-01-14,0.25371695305291747,0.24868663431180954,0.24843344387676652,0.24388750855418528,0.04908624573454959
1999-01-15,0.24356586025033805,0.25164858816591057,0.24964638575757075,0.25803380091107264,0.04916653656578272
1999-01-19,0.2577663994289419,0.2562453963740799,0.260046073117883,0.2620131436584696,0.04804246492851885
1999-01-20,0.26176100177165335,0.26579716211318666,0.26765813935372235,0.2641166407558645,0.058765751499877325
1999-01-21,0.26387256515448504,0.25793070168108106,0.25880100265135925,0.254345858390579,0.055741463523429305
1999-01-22,0.2540643147462928,0.2485029343750989,0.25229208377180096,0.2498064461863977,0.04807814974240024
1999-01-25,0.24950749524708854,0.24738700220585091,0.25297409815307975,0.25380857638837573,0.042547003590784394
1999-01-26,0.25352497242748856,0.25623620276684805,0.2596203587148563,0.26215431441872394,0.05793607957713495
1999-01-27,0.26190271387976544,0.260534505753193,0.26366668381906205,0.25799283913084037,0.057704128286905895
1999-01-28,0.2577252805724713,0.2622749717851432,0.26382693447232614,0.2681005410852383,0.05368958672524923
1999-01-29,0.26787174255614404,0.26869027779989124,0.2693242864943545,0.27459772249988634,0.059773847492026674
1999-02-01,0.2743938387281693,0.27024244755073595,0.27670748730784916,0.2715745044489667,0.049282512210897245
1999-02-02,0.27135902753563484,0.26553083405745276,0.2658363797464753,0.2665616150243486,0.05339518701072775
1999-02-03,0.2663269151717447,0.2667018704674497,0.26936546670752787,0.2711510481704599,0.05616076008653567
1999-02-04,0.2709339474283066,0.26495221082826764,0.26620253055014437,0.2604150259447434,0.054189174119588734
1999-02-05,0.2601567557520423,0.255597878493298,0.25884223870769557,0.2562763381114409,0.05575930593037
1999-02-08,0.25600219728243684,0.25333394995711184,0.25870489702547744,0.25826600994044224,0.04089658094876998
1999-02-09,0.25799949891084134,0.2519746172660094,0.2512210091580764,0.24568598868100244,0.04362646921069652
1999-02-10,0.24537123701327296,0.24408063249640827,0.24950910037624635,0.24905979861166194,0.04232397350402568
1999-02-11,0.2487579845010814,0.2566036021810482,0.2546814250491544,0.2629419793206451,0.05074558958003435
1999-02-12,0.2626933992422023,0.25659900537743224,0.255752555506042,0.2520556716260236,0.0396565336663916
1999-02-16,0.2517653457969798,0.2557402641408864,0.25785810640607304,0.2574009230577774,0.0362896714766822
1999-02-17,0.25713109467740286,0.2544268985675013,0.2536424231779864,0.2492783348951011,0.04354617837946338
1999-02-18,0.24897735880613842,0.24975200255972435,0.25354167982318626,0.25531109825100995,0.044197426232798806
1999-02-19,0.25503325601436483,0.25378397749033527,0.2587278059965233,0.2561943594593261,0.04041483596137119
1999-02-22,0.25591990426658523,0.2649476144838728,0.2620188642214512,0.27118295078899446,0.0420652586033856
1999-02-23,0.27096597238389014,0.2686948746035071,0.2730684932204858,0.27074587776681325,0.04764993197582354
1999-02-24,0.27052722331672746,0.2702837618398582,0.26784118683397534,0.2626551362204157,0.047730222807056674
1999-02-25,0.2624054561840386,0.2563096937628397,0.2555145267699174,0.25883513855892426,0.04402792336686219
1999-02-26,0.2585708099682212,0.2532420717466564,0.2560775265542686,0.25578913305342355,0.04796217409728572
1999-03-01,0.25551312393799813,0.249554512671387,0.2540818269373853,0.25480116128536456,0.04037022994401945
1999-03-02,0.25452136359219674,0.2539676774270459,0.25407724505163004,0.24994761694665202,0.045196601021477795
1999-03-03,0.24964920735520063,0.24630784400630928,0.25140411248149247,0.25094926100533843,0.04502709815554118
1999-03-04,0.2506546924207957,0.25370588969072777,0.25674579573601214,0.25957272697196243,0.04673996922184802
1999-03-05,0.25931122681334123,0.2665594848198613,0.2654152472292039,0.2726990893953031,0.05244953944287084
1999-03-08,0.27248792493060087,0.2697786296066646,0.27683102748963834,0.2760045925091724,0.04171733166804202
1999-03-09,0.2758061036653027,0.27483006215167344,0.27844683064558645,0.2746887607690016,0.04966612396012221
1999-03-10,0.27448522610195664,0.2717441098644477,0.2784697396166323,0.2778758810325006,0.05307402368579521
1999-03-11,0.27768456802328384,0.2806576078142046,0.2838160047569073,0.28281140447863096,0.05868546066864419
1999-03-12,0.2826390177331803,0.279734568729678,0.28488255332803963,0.2814044784670888,0.05163770992706916
1999-03-15,0.2812266965790388,0.2811351596849235,0.2857339258331993,0.2871731861773493,0.04284140330530588
1999-03-16,0.2870175255667902,0.28280673106527693,0.2908879797217106,0.2867725173534236,0.04504494056248187
1999-03-17,0.2866153202971506,0.2807127120549536,0.28646628419916204,0.28287509771118835,0.04508062537636327
1999-03-18,0.28270295521033156,0.2857962652818526,0.28743667130124945,0.29140296782672026,0.05210161250752726
1999-03-19,0.2912635271701422,0.28864341385083986,0.28934542906376154,0.2835444353096923,0.05956865981220866
1999-03-22,0.2833748595193529,0.279468184648965,0.28721238776466,0.2825063315057972,0.03668577291076566
1999-03-23,0.28233277489627545,0.2763317244653852,0.2703678702512779,0.26662992184113876,0.050344135423868674
1999-03-24,0.2663954839248514,0.26347812933625153,0.2698964500502163,0.2695666032026639,0.045937060909516686
1999-03-25,0.26934342658553795,0.2731079828749659,0.2754624168413254,0.27931009607834467,0.04792648928340433
1999-03-26,0.2791242828570533,0.2731079828749659,0.2794263815191845,0.2760364951277071,0.04105716261123625
1999-03-29,0.27583812862088636,0.28310523628710144,0.28196681013602215,0.28849813308147376,0.04468809242366795
1999-03-30,0.28834755324803124,0.2823750902872962,0.2877662242352313,0.2842091597792663,0.04300198496777215
1999-03-31,0.2840421330094675,0.28395018757202045,0.2833720191117531,0.27766190187573536,0.060425095345362084
1999-04-01,0.27746976832012554,0.2751974615658735,0.2818569593106051,0.2810083672251398,0.04068247206548163
1999-04-05,0.28082906636834676,0.28740353927344625,0.28696519525702485,0.29348367746953397,0.04004014541561657
1999-04-06,0.2933522157152853,0.28999355339393146,0.2949068139691153,0.29201305822543444,0.048220888997925815
1999-04-07,0.29187595708399267,0.291288532212074,0.29560257400766005,0.29611078427850457,0.05079911680085643
1999-04-08,0.2959893966971276,0.2979472387486764,0.29972673349562023,0.30389189481478884,0.053841247184245156
1999-04-09,0.3038003454769153,0.3012260845798446,0.30597018862541575,0.30588156664379007,0.041851149720097236
1999-04-12,0.3057976471053199,0.3046564527224119,0.30516457776145395,0.31056209360596976,0.05029952940651694
1999-04-13,0.3105006975545758,0.3063510081208451,0.3099936606017388,0.3065508482400381,0.05030845060998729
1999-04-14,0.3064694951973333,0.3039906045705875,0.30192844540696534,0.29681647007300815,0.06289626870664852
1999-04-15,0.2966977885866641,0.29258816385881153,0.29367554500302046,0.29427134282675804,0.07518968708878827
1999-04-16,0.29414747613666964,0.2891991095461454,0.29505790085086864,0.292518437609103,0.06738363405223365
1999-04-19,0.2923832744472133,0.29611954779408695,0.28273576637167214,0.27907788704897507,0.08630550661284207
1999-04-20,0.2788911833751539,0.2805979067698397,0.28261217034672,0.2866769215023315,0.06587595066574481
1999-04-21,0.2865193578644158,0.2942918563802764,0.2906819674272488,0.3003132208913176,0.06004148359613712
1999-04-22,0.3002079484038435,0.30472534737400864,0.30637299405739665,0.3106485742931083,0.06074625867029462
1999-04-23,0.3105875098694157,0.30693422769442497,0.31201679523226017,0.3097516412494675,0.0444204563195575
1999-04-26,0.3096825622955029,0.30689291386452394,0.31442904593839033,0.31120408616791584,0.041485380377812964
1999-04-27,0.3111405769080135,0.31056668298816664,0.3157244599318672,0.3124607267105529,0.057516783014028586
1999-04-28,0.3124020362931967,0.30921654344507493,0.3119435985774241,0.3070471684620091,0.06286950509623748
1999-04-29,0.30696771865966693,0.30376559080397575,0.30668885763500636,0.3033682855585159,0.06749960969734817
1999-04-30,0.30327472833495356,0.30150620258720534,0.2965134538112835,0.29988526303308993,0.061513482168744554
1999-05-03,0.29977834945457577,0.30279204428231615,0.30311853461761756,0.3087408820268275,0.05035305662733902
1999-05-04,0.3086679271120128,0.30279664108593213,0.30386463818311554,0.29843737524131553,0.06121016125075272
1999-05-05,0.2983249094439638,0.2994351106515403,0.29782255716113265,0.3054080894233534,0.05946160537056448
1999-05-06,0.305322354240634,0.2999127185472384,0.3001661930981821,0.2984601626958966,0.05606262684836184
1999-05-07,0.2983477842816524,0.2988243667404649,0.30451005423697636,0.30435631287352793,0.05066529874880121
1999-05-10,0.30426654444071416,0.3015888871904288,0.30540260695530935,0.3022164115778776,0.04695407810513638
1999-05-11,0.3021184372603594,0.30525805951045565,0.3082863337056641,0.3091870697576595,0.052556593884515015
1999-05-12,0.3091158258400217,0.3086379202158898,0.3049906382095486,0.31300706787445387,0.05161094631665811
1999-05-13,0.31295047251288793,0.3125964041505092,0.31913453229599203,0.31462797304276124,0.04905948212413855
1999-05-14,0.3145775933701876,0.30872979842634524,0.304775517986739,0.3010781543409137,0.04289493052612797
1999-05-17,0.30097581514559973,0.2960506531424902,0.29953904782871804,0.3018475893702305,0.03733702076410107
1999-05-18,0.30174820072929537,0.2985717726113786,0.3005781060007799,0.2990383504760762,0.0451787586145371
1999-05-19,0.2989281892399192,0.29801613294105217,0.3022214000135292,0.3040057205384852,0.04943417266989317
1999-05-20,0.30391460768839135,0.30089086187251396,0.3076134267950021,0.30154707397937364,0.045071704172892926
1999-05-21,0.3014465329513381,0.29647775360105527,0.3018277020521652,0.2976588250480451,0.03921939469634454
1999-05-24,0.2975433737423731,0.29286828232539336,0.2914555613918171,0.28689545778577075,0.04529473425965162
1999-05-25,0.2867387321694727,0.2857503546483356,0.2826900047304743,0.27676496837679176,0.051718000758302296
1999-05-26,0.27656939534811137,0.27993200259303624,0.2799665286333836,0.2860349289403854,0.055652251488725824
1999-05-27,0.28587490345203054,0.279890688303914,0.2794538723759857,0.27540361727441176,0.05035305662733902
1999-05-28,0.2752028238693473,0.2795416756449565,0.2813305573959412,0.28470542445428415,0.03595066574480897
1999-06-01,0.28454030071184194,0.27854974236805424,0.28134424675231345,0.2812542485451369,0.03896960099917479
1999-06-02,0.28107589057003973,0.2763730387545073,0.27952706903082164,0.28150468744711077,0.042912772933068666
1999-06-03,0.2813272898306804,0.2796105698373323,0.2871848969078589,0.28365826103338865,0.04216339184155943
1999-06-04,0.2834891217308288,0.29044817773077086,0.2896292198988147,0.2965023379384768,0.039924169770502047
1999-06-07,0.2963824518488723,0.2944296452242489,0.3016904166708408,0.299584747642233,0.0372299663224569
1999-06-08,0.2994766816766184,0.29355711403607637,0.2957124248330771,0.2917580617414838,0.0391569462720521
1999-06-09,0.29161998276440465,0.28964913753858995,0.2965821244235273,0.2923545353965237,0.037024778642638895
1999-06-10,0.29221874371842055,0.2862646800295398,0.2867638202337505,0.2851516121851162,0.04188683453397864
1999-06-11,0.28498819943985093,0.2832016548169725,0.2842920626868873,0.2809719630268843,0.04025425429890492
1999-06-14,0.2807925225708236,0.2786186365604299,0.2862694352184801,0.28113586523946377,0.03768494769944465
1999-06-15,0.28095705329961634,0.28264601514664606,0.28709337316773237,0.2843958494464268,0.040111515043379356
1999-06-16,0.28422953857594885,0.2927810009185539,0.2903707415785574,0.2977134591189049,0.049942681267703015
1999-06-17,0.2975982173186374,0.2976992974481852,0.3002531349525533,0.302034279037391,0.04044159957178223
1999-06-18,0.3019356062957767,0.29813093822616593,0.3051829053044753,0.30337284314049273,0.059550817405267964
1999-06-21,0.303279303393901,0.30023420732792144,0.30706417221018617,0.3061775244526702,0.03921939469634454
1999-06-22,0.3060947398243297,0.3011801734871065,0.3060983669938541,0.300203952749598,0.04188683453397864
1999-06-23,0.3000936861923676,0.2941816478987785,0.30016161121242685,0.298920023172659,0.0432517786649419
1999-06-24,0.29880940818650376,0.29288666908063604,0.2937167252161938,0.2910523754916775,0.03955840042821776
1999-06-25,0.2909115904178194,0.2910819052007049,0.2956254829787059,0.29083839679021506,0.03358654682516672
1999-06-28,0.2906967911717098,0.2931713838916126,0.2968476444741838,0.2981414174324354,0.03621384124718424
1999-06-29,0.2980278167249539,0.3013592766202012,0.3028393252105888,0.3072929942350531,0.05112920132925931
1999-06-30,0.3072144871014008,0.31119581365448473,0.30759057366711934,0.3169727383312233,0.07761625443272296
1999-07-01,0.3169313501358057,0.31572832401467327,0.3176698160217973,0.3207289872132043,0.053207841737850425
1999-07-02,0.32070200311451275,0.31959493019805824,0.3262613768303408,0.32540039946673316,0.03270423980194928
1999-07-06,0.325391328843975,0.3260562028713025,0.3296989400512668,0.32398897142016736,0.04245779155608091
1999-07-07,0.32397448839084525,0.3217349163260989,0.32872397106342416,0.32751301127277876,0.0485509735263287
1999-07-08,0.32751204188765287,0.32511937383514905,0.32952041815587535,0.3268574019671583,0.052065927693645875
1999-07-09,0.32685391851543316,0.32513316378677587,0.33305872473160153,0.3308913787854151,0.04050404799607467
1999-07-12,0.3309033644344089,0.3267587685086331,0.33318684679914606,0.3289881885541579,0.03910341905123001
1999-07-13,0.3289928760349418,0.3232135950809521,0.3295890892258498,0.32646584830718617,0.04362646921069652
1999-07-14,0.32646086336368846,0.3236498886875279,0.3294380581872594,0.32856478782260423,0.04541963110823649
1999-07-15,0.3285678516875727,0.328145625537231,0.3347752153991868,0.3337779836580572,0.05101322568414479
1999-07-16,0.3338010385777787,0.33225109146383364,0.33884897505929995,0.3379485736545914,0.04167272565069027
1999-07-19,0.33798762154591894,0.3329628507083962,0.3377001223627149,0.3328810501591136,0.035269977920021414
1999-07-20,0.33290066560576453,0.32713995787446,0.3242382421998194,0.31897152486887537,0.04530365546312197
1999-07-21,0.3189378014250564,0.3175009107285138,0.323084751774316,0.3199686668925381,0.04804246492851885
1999-07-22,0.3199387671916632,0.31411645321946363,0.3145480600775871,0.3116274868994696,0.046811338849610806
1999-07-23,0.31156560125538263,0.3086609037747485,0.3126851202571668,0.3097926025743969,0.034221736512255505
1999-07-26,0.3097236806949247,0.3046197352369056,0.31098690083170893,0.305612953416165,0.03269353435778487
1999-07-27,0.3055234287669499,0.3092532609305812,0.31169640606978893,0.3124789010362041,0.04253808238731405
1999-07-28,0.3124202803119786,0.31009367143686345,0.3152621472014225,0.31364450285442314,0.03960300644556951
1999-07-29,0.3135903518663256,0.30773786469022185,0.3048624598411102,0.3025487735850132,0.046668599594085244
1999-07-30,0.30245207377689237,0.3010883517608513,0.30288050542376216,0.29694396854263483,0.043697838838459305
1999-08-02,0.29682577597498255,0.2982273567560371,0.30137913497898633,0.2966389511167543,0.035914088810580544
1999-08-03,0.2965195888980368,0.29429645318389236,0.296664540693037,0.2939663254008774,0.043947632535629055
1999-08-04,0.2938367144578253,0.291554916292787,0.29189954703697135,0.28629442700405694,0.048381470660392084
1999-08-05,0.2861353966135581,0.2840006950091534,0.28399452619456805,0.29010986753887447,0.054626313089635795
1999-08-06,0.2899654682274769,0.28539214838214627,0.2867225841774142,0.2839997382044779,0.04031670272319736
1999-08-09,0.2838319083652567,0.2807724130993184,0.28800425297135585,0.2828660385494908,0.039014207016526525
1999-08-10,0.28269386130944446,0.27707106361320116,0.27506877472312435,0.2754127324383654,0.05256551508798536
1999-08-11,0.27521197398724223,0.2785911126821556,0.28133972116745193,0.2847464417814696,0.04864910676450253
1999-08-12,0.28458147532827177,0.2839547839164153,0.28895178740329125,0.2830299407620701,0.044482904743849944
1999-08-13,0.2828583920382372,0.29043438777914415,0.2889975490444891,0.29647049132219816,0.039674376073332296
1999-08-16,0.2963504831102966,0.2919636299961094,0.2992278224377574,0.29787736178678714,0.03002609452015077
1999-08-17,0.29776274850447887,0.29798401225916177,0.30300410190644517,0.30397387392220654,0.0396565336663916
1999-08-18,0.30388263894981565,0.29798401225916177,0.30454665256439434,0.2988198141926369,0.03888038896447131
1999-08-19,0.2987088149348623,0.2927855977221698,0.2968659157163113,0.29460826241587046,0.03900528581305618
1999-08-20,0.2944811131102513,0.29451687014688815,0.3006376132992437,0.3005363147567336,0.03695340901487611
1999-08-23,0.300431897767848,0.30536826799195355,0.3065972775939861,0.3112860097283804,0.03886254655753062
1999-08-24,0.31122281462095475,0.3113748603033792,0.314387865725217,0.3127794164270611,0.04333206949617503
1999-08-25,0.312721948089936,0.31574665474493685,0.31693740181267144,0.32110692412950204,0.05509913687356424
